id,name,description,address,phone,email,website,rating,is_verified,is_member,images,location,operating_hours,is_open,status,owner_id,created_at,updated_at
"9d6585a3-76a2-4d70-88b6-6e856d7811ba","LEH CONFLUENTIAL PRIVATE LIMITED","Real Estate and Renting","301,SHRI LAKSHMI PRANATHI APARTMENT,   CURRENCY NAGAR,NEAR LANDMARK,NA-AYUSH HOSPITAL,VIJAYWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2018-04-10T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"e0ae01fb-d279-47fe-a0bf-7476f93fce04","MAHAYAGNA CREATIONS (OPC) PRIVATE LIMITED","ACTIVITIESOFHEADOFFICES;MANAGEMENTCONSULTANCYACTIVITIES","2-35-19 SAKAMURI NAGAYYASTREET,NANDULA PETATenali-Tenali-Andhra Pradesh-522201-India","","","","","","",[],"","","","approved","","2023-10-03T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"d8211242-dc50-42a2-9720-38b2936d7086","INFINITY1 SERVICES PRIVATE LIMITED","ACTIVITIESOFHEADOFFICES;MANAGEMENTCONSULTANCYACTIVITIES","5-82-17,2nd floor1/2lane lakshmipuramChandramoulinagar-Guntur-Andhra Pradesh-522007-India","","","","","","",[],"","","","approved","","2023-07-14T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"dff2f68b-eba3-48ef-9a9b-da9c5675e80d","K-CLOUD SOFTWARE PRIVATE LIMITED","Business Services","D.No. 10-100, NEAR MILE STONE   GOLLAPUDINA-VIJAYAWADA-Andhra Pradesh-521225-India","","","","","","",[],"","","","approved","","2017-11-20T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"e3224f84-f056-4274-8620-8b830f968be0","CONGREGATE TECHNOLOGIES PRIVATE LIMITED","Business Services","3-29-54/13,1 Line, New-13-14-557   Krishna Nagar,NA-Guntur-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2017-11-29T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"274a4642-ce8a-4264-a3aa-90c286f22f69","INTERNATIONAL MADIGA CHAMBER OF TRADE AND INDUSTRY","SOCIAL WORK ACTIVITIES WITHOUT ACCOMMODATION","6-1/13-2A, FRIZERPET,REVENUE WARD 31,Vijayawada-Vijayawada (Urban)-Andhra Pradesh-520001-India","","","","","","",[],"","","","approved","","2023-05-03T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"397ef873-e4df-4ce0-b21f-b99f88590ee6","POORNA PICTURES PVT LTD","Community, personal & Social Services","26-2-66/A, URVASI TRIO THEATRE COMPLEX   ANDHRA RATNA ROAD, GANDHINAGARNA-VIJAYAWADA-Andhra Pradesh-520003-India","","","","","","",[],"","","","approved","","1950-10-09T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"69bcbc23-acfc-4b5f-93ab-e103fa832723","GREEN CHILLIES ENTERTAINMENT PRIVATE LIMITED","Community, personal & Social Services","PLOT NO, 404. LAXMI RESIDENCY HIGH SCHOOL   ROAD R R GARDENS PATAMATANA-VIJAYAWADA-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","2005-10-19T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"b2076bb0-f231-4f4b-a944-7fe02e882e9b","LITTLE BLACK STAR VISUAL EFFECTS PRIVATE LIMITED","Community, personal & Social Services","1st floor, Plot No.6, APIIC I.T. PARKRoad No.2, RTC Depot road, Mangalagiri, GunturMangalagiri-Mangalagiri-Andhra Pradesh-522503-India","","","","","","",[],"","","","approved","","2021-08-05T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"a8eafef8-6d8e-4f87-b015-146edc54b6d5","HAEDOS ENTERTAINMENT PRIVATE LIMITED","Community, personal & Social Services","Side D.No. 3-28-7/L, Mahatma Gandhi Road   1/1 Brundavan Gardens,NA-GUNTUR-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2019-02-05T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"79636146-3b78-4319-bb7a-ab744cb66ff6","JYOTHIRVIGNAANA KAALACHAKRA FOUNDATION","Community, personal & Social Services","8-1/87, Kallam Housing, Revenue Ward 8   PidugurallaNA-Piduguralla-Andhra Pradesh-522413-India","","","","","","",[],"","","","approved","","2022-04-19T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"984459a2-408e-4e73-97ff-92455ad5fe01","SRI VENKATESWARA ROBOTICS UNIT PRIVATE LIMITED","Community, personal & Social Services","#12-13-1785,Flat No-415,Mount View-1   Revenue Ward-54,PedapalakaluruNA-Guntur-Andhra Pradesh-522009-India","","","","","","",[],"","","","approved","","2021-02-26T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"1aff7ee3-ebf1-4575-865d-1d1c8c3c1893","EBN NETWORK (OPC) PRIVATE LIMITED","Community, personal & Social Services","3RD FLOOR, KRISHNA COMPLEX,   GAYATHRI ESTATESNA-KURNOOL-Andhra Pradesh-518002-India","","","","","","",[],"","","","approved","","2022-12-09T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"5d4b5f09-8b22-4fd2-a373-e03164d9e7e4","AMARAVATI GOLDEN FARM PRIVATE LIMITED","Agriculture and Allied Activities","1-34-246/1   Ist FLOOR,MARUTHI NAGAR COLONYNA-GUNTUR-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2018-09-21T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"65ca8cc4-91f8-4764-a9c9-8eee45b514f4","KOLLURU VEGETABLE FARMERS PRODUCER COMPANY LIMITED","Agriculture and Allied Activities","D.NO.4-64, CHINTALLANKA   KOLLURU MANDALNA-GUNTUR-Andhra Pradesh-522324-India","","","","","","",[],"","","","approved","","2019-12-13T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"f9162a96-ce9f-4f1b-8b20-3abe64f88abc","TADUVOY AGRI FARMERS PRODUCER COMPANY LIMITED","Agriculture and Allied Activities","1-113,   TADUVOY,NA-ATCHAMPET-Andhra Pradesh-522409-India","","","","","","",[],"","","","approved","","2020-02-12T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"a1b56e45-98f4-476a-99a1-ab68d6cd3b58","KANNEVEEDU FARMERS PRODUCER COMPANY LIMITED","Agriculture and Allied Activities","H NO : 4-8,   MAIN BAZAR,NA-KANNEVEEDU-Andhra Pradesh-521190-India","","","","","","",[],"","","","approved","","2021-01-23T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"8347fcce-cfbf-449c-971c-4efd847b4b0a","NEW GEN CROP SOLUTIONS PRIVATE LIMITED","Agriculture and Allied Activities","39-10-5, III RD FLOOR, VNR TOWERS   LABBIPETNA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2011-06-03T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"7e3a8f40-4d50-4b2c-a022-225b5e4b84f8","KANYAR AGRO FARMS PRIVATE LIMITED","Agriculture and Allied Activities","H.NO. 11-05, RAMANAGARAM, CHALLAPALLINA-CHALLAPALLI-Andhra Pradesh-521126-India","","","","","","",[],"","","","approved","","2011-06-16T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"8c550e56-b16c-4663-8894-5e45f3e2ad75","HEALTHY FARM PRODUCTS PRIVATE LIMITED","Agriculture and Allied Activities","D. No:62-2-22,   PATAMATA LANKANA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2012-04-11T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"9d1a9655-95ad-4903-8193-03be0f4aab76","CYGNET PLANTATIONS PRIVATE LIMITED","Agriculture and Allied Activities","Door No. 33-21-33, Seetharampuram   Eluru RoadNA-VIJAYAWADA-Andhra Pradesh-520002-India","","","","","","",[],"","","","approved","","2012-04-30T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"5a93fd89-7f57-4de0-94f6-35cdae4e73ff","OHM ORGANIC FARMING PRIVATE LIMITED","Agriculture and Allied Activities","1-27, NEW NIMMAKURU   PAMARRU MANDALNA-KRISHNA DISTRICT-Andhra Pradesh-521158-India","","","","","","",[],"","","","approved","","2013-05-13T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"1fc38102-3432-4cfd-b269-fd74936a11ae","UNIBAIT FEEDS PRIVATE LIMITED","Agriculture and Allied Activities","D.NO. 3/57, RAMANAPUDINA-GUDIVADA-Andhra Pradesh-521322-India","","","","","","",[],"","","","approved","","2015-11-10T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"d9e452c3-1589-46dd-8dda-dbdaa8ca94e5","SRI VASISTA AGRO PRODUCTS PRIVATE LIMITED","Agriculture and Allied Activities","D.NO 401 THE GRAND, NEAR KRISHNA COLLEGE   MADDILAPALEMNA-VISAKHAPATNAM-Andhra Pradesh-530022-India","","","","","","",[],"","","","approved","","2013-12-31T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"bfe91479-0da6-4687-b705-b4733d3a2501","SREE KAMADHENU GREEN GOLD FARMS & FEEDS PRIVATE LIMITED","Agriculture and Allied Activities","H.No.4-135, KANAMARLA PUDI VILLAGE   KONDRAMUTLA ROADNA-SAVALYAPURAM-Andhra Pradesh-522646-India","","","","","","",[],"","","","approved","","2011-10-17T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"ae9821a7-e39e-45d7-b0e4-30da39e7dc17","SARIPUDI AGROFARMS AND POULTRIES PRIVATE LIMITED","Agriculture and Allied Activities","FLAT NO 1804 D NO  25-11-6  G T ROAD   PALMSPRING APARTMENT  R AGRAHARAMNA-GUNTUR-Andhra Pradesh-522004-India","","","","","","",[],"","","","approved","","2021-09-30T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"33c40e12-73f5-48c6-9022-bef39275387d","RAITHU SIRI FARMERS PRODUCER COMPANY LIMITED","Agriculture and Allied Activities","D.NO.5-149   Kuchinapalli Village Ipuru MandalNA-Guntur-Andhra Pradesh-522658-India","","","","","","",[],"","","","approved","","2019-03-27T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"aefcde68-d053-4e24-a71c-ebe0dae794fa","SUDHAGNANI FARMERS PRODUCER COMPANY LIMITED","CROP AND ANIMAL PRODUCTION, HUNTING AND RELATED SERVICE ACTIVITIES","D.No.4-153,B.C. Colony,Kandlakunta VillageKarlakunta-Nekarikallu-Andhra Pradesh-522615-India","","","","","","",[],"","","","approved","","2023-07-04T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"7edc6ef9-4b18-4690-8137-090d53de82c9","ATTALURU PALEM ORGANIC FARMERS PRODUCER COMPANY LIMITED","Agriculture and Allied Activities","D. NO. 3-15, N.T.R. CENTER,   ATTALURU (V), AMARAVATHI MANDAL,NA-GUNTUR-Andhra Pradesh-522020-India","","","","","","",[],"","","","approved","","2018-11-14T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"c0e0c571-51c7-4577-9200-684315ba357f","SDV TRADE LINKS PRIVATE LIMITED","Agriculture and Allied Activities","41-1-63, GANGANAMMA TEMPLE STREET   BRAMARAMBA PURAM, KRISHNALANKANA-VIJAYAWADA-Andhra Pradesh-520013-India","","","","","","",[],"","","","approved","","2014-07-19T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"8cfa0d7b-1d6e-4859-ac9f-dbf7cffc1df8","RADAR AQUATECH PRIVATE LIMITED","Agriculture and Allied Activities","House No: 1-4/3-7A   Jonnavittula Street, VidyadharapuramNA-Vijayawada-Andhra Pradesh-520012-India","","","","","","",[],"","","","approved","","2014-07-21T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"b6113972-5411-47ea-8dd7-74fc0f99e96a","THOTA SEA FOODS PRIVATE LIMITED","Agriculture and Allied Activities","D. No. 7-54, Utthara Bazar,   Ramulavari T Bazar, Peravali, Vemuru Mandal,NA-Guntur-Andhra Pradesh-522261-India","","","","","","",[],"","","","approved","","2020-07-16T00:00:00.000Z","2024-12-08T22:34:10.576Z"
"8f256866-0bc2-40a1-b78f-243080ba19d0","VENKATA SAINADHA AQUA TECH PRIVATE LIMITED","Agriculture and Allied Activities","II LANE,REJENDRA NAGAR   GUDIVADANA-KRISHNA DT, ANDHRA PRADESH-Andhra Pradesh-521301-India","","","","","","",[],"","","","approved","","1998-04-03T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"cef7af6f-ae4f-438d-8c6a-5c704f5bef3a","KHAN MOHAMMED DIAMONDS AND JEWELLERS PRIVATE LIMITED","Manufacturing (Others)","D.No 5-37-221A, 4th line 2nd Cross Road,   Brodipet,NA-Guntur-Andhra Pradesh-522002-India","","","","","","",[],"","","","approved","","2005-08-29T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"bfa3d6fa-ea1d-4b70-89cd-f9f90ced1b04","JOYDAZZLE JEWELLERS PRIVATE LIMITED","Manufacturing (Others)","D.NO.40-27-50, POLYCLINIC ROAD,SIDDARTHA   NAGAR, OPP. HOTEL MAYURI INN,NA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2021-11-08T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"dc7e1ecc-e32c-4756-93b9-ed628af1aa88","MAMATHA PACKAGING PRIVATE LIMITED","Manufacturing (Others)","PLOT NO :69&70, ALEAP INDUSTRIAL ESTATE   SURAMPALLINA-GANNAVARAM-Andhra Pradesh-521212-India","","","","","","",[],"","","","approved","","2017-04-05T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"30813962-3ca0-4526-ac1e-55e3b62333d9","PRAJIT WOODFAB PRIVATE LIMITED","Manufacturing (Others)","83/1A, PLOT NO 7, L.P NO 3/2012   NEW AUTONAGAR, KANURU, PENAMALURUNA-VIJAYAWADA-Andhra Pradesh-520007-India","","","","","","",[],"","","","approved","","2017-07-11T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"1402aec8-a898-408b-a309-deb3a114c02e","ANANTHAPUR ENERGY PROJECTS PRIVATE LIMITED","Electricity, Gas & Water companies","#32-5-3, LAKSHMI NILAYAM,   PRAJASAKTINAGARNA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2011-04-07T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"95e5f8e9-deb5-4b17-959f-2dcfe2b30b7c","KVM GREEN POWER PRIVATE LIMITED","Electricity, Gas & Water companies","11-9A,JANAPADU ROAD   PIDUGURALLA(M)NA-GUNTUR-Andhra Pradesh-522413-India","","","","","","",[],"","","","approved","","2018-08-07T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"65286f6d-1c8a-4766-ad83-466bc4f17e3e","SHREE JAYALAKSHMI POWERCORP LIMITED","Electricity, Gas & Water companies","8-24-042 PB NO. 6TOBACCO COLONY   GUNTUR,NA-ANDHRA PRADESH-Andhra Pradesh-522001-India","","","","","","",[],"","","","approved","","1996-08-14T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"1db10444-98f6-47a2-8fab-aabc7efbfc26","SAI RAM TRANSPORT PRIVATE LIMITED","Transport, storage and Communications","D NO. 54-3-225TH LINE, 3RD CROSS ROAD   PLOT NO. 195, AUTONAGARNA-VIJAYAWADA-Andhra Pradesh-520007-India","","","","","","",[],"","","","approved","","1999-06-18T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"4b754b57-e366-4cd0-bfcd-b9d3948f8de8","SNM STORAGE SYSTEMS PRIVATE LIMITED","Transport, storage and Communications","D.NO.B-5, RAVINDRA NAGAR,   PATTABHIPURAMNA-GUNTUR-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2008-11-28T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"7754ed4d-c20e-401f-ac7e-bfd0880e4681","NIKHILESWAR COLD STORAGE PRIVATE LIMITED","Transport, storage and Communications","D-NO.86, ANKIREDDY PALEMNALLAPUDU ROAD   GUNTUR.NA-A.P.-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1999-09-15T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"b85b253b-268a-4803-9556-aff2812e50e7","VIJAYA SRI COLD STORAGE PRIVATE LIMITED","Transport, storage and Communications","270/1,Lalpuram   By Pass Road,NH-5NA-Guntur-Andhra Pradesh-522017-India","","","","","","",[],"","","","approved","","1999-10-11T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"4d62cf13-7826-4665-98ee-c9af2e3a09d7","NAVADURGA COLD STORAGE PRIVATE LIMITED","Transport, storage and Communications","N.H.-5, G.T.ROAD,ANKIREDDY PALEM,   GUNTURNA-ANDHRA PRADESH-Andhra Pradesh-522035-India","","","","","","",[],"","","","approved","","1999-10-21T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"0ccbedae-043d-4e9a-94f4-11aac375048d","VAIKUNTAM COLD STORAGE PRIVATE LIMITED","Transport, storage and Communications","H.No 1-94, Bollavari Street   Konijerla VillageNA-Gampalagudem-Andhra Pradesh-521401-India","","","","","","",[],"","","","approved","","2021-07-28T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"f5639113-c033-45d9-8296-41631fb31225","DEEPAK NEXGEN INFRASTRUCTURES PRIVATE LIMITED","Construction","# 40-2-29, Siddhartha Apartments,   Siddhartha Nagar, Mogalrajpuram,NA-Vijayawada-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2014-07-23T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"7135c5ed-3d07-40a9-85f1-35b843938826","PARIMI INFRA PRIVATE LIMITED","Construction","3-224/12, Ganapathi nagar   Atmakur, MangalagiriNA-Guntur-Andhra Pradesh-522503-India","","","","","","",[],"","","","approved","","2016-01-02T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"4648b71e-4474-4b73-90bc-85d2e2394b70","REAGHAN ENGINEERING PRIVATE LIMITED","Construction","D.no.13-15-615, Plot 301, SLVS residency   Ramanujakutam,KrishnaNagar,Revenue Ward5NA-Guntur-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2021-08-06T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"c025b218-12cc-4dc6-9716-344ee62afb5d","RADHAM INFRA PRIVATE LIMITED","Construction","PLOT NO 68, 54 -20/4-11 SKDGO COLONY   GURUNANAK COLONY,NA-VIJAYAWADA-Andhra Pradesh-520008-India","","","","","","",[],"","","","approved","","2021-04-23T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"3ebf0269-8cdb-4a4f-888f-d231eb8a8bf1","MMREC PROJECTS PRIVATE LIMITED","Construction","Door No 75-2-47 Maalapalli,   B R Ambedkar Street,Out Agency Bavanipu,NA-Vijayawada,-Andhra Pradesh-520012-India","","","","","","",[],"","","","approved","","2017-08-10T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"dbe71b20-64fd-47b5-a7f4-0b1184ac1f0e","VAASWIK INFRA PRIVATE LIMITED","Construction","D.No:36-12-14,Flat No-4B,Classic Circle   Owners building,Wood pet,NA-MOGALARAJPURAM,VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2018-03-08T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"87ac6479-414f-45f9-b00c-760d02dfd674","ARUNODAYA CATERERS PVT LTD","Trading","11/1155/1, CHAMMANAGIRIPET,MACHILIPATNAM,   KRISHNA DIST,NA-ANDHRA PRADESH-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1979-04-03T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"27d7b683-e9e8-4355-a116-1c605f3d0339","RK PETRO SERVICES PRIVATE LIMITED","Construction","H.NO.13-185 ROAD NUMBER-5,TULASI NAGAR   KANURU, PENAMALURU MANDAL VIJAYAWADA (R)NA-VIJAYAWADA-Andhra Pradesh-520007-India","","","","","","",[],"","","","approved","","2021-05-21T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"e0980121-4648-41a9-acba-e705899a32c7","AADAM SOFTECH (OPC) PRIVATE LIMITED","COMPUTER PROGRAMMING, CONSULTANCYAND RELATEDACTIVITIES","13-4-65/62A, 2nd Floor,Beside Firdous Masjid,Arundalpet (NSV)-Narasaraopet-Andhra Pradesh-522601-India","","","","","","",[],"","","","approved","","2023-08-28T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"df89bff3-fd2e-4c91-900e-380622cb31e8","STUENN SOLUTIONS PRIVATE LIMITED","COMPUTER PROGRAMMING, CONSULTANCYAND RELATEDACTIVITIES","20-4-5 S2 SURYA RESIDENCYAYODHYA NAGAR,Gandhinagaram (Vijayawada)-Vijayawada (Urban)-Andhra Pradesh-520003-India","","","","","","",[],"","","","approved","","2023-07-08T00:00:00.000Z","2024-12-08T22:34:10.577Z"
"972e9983-6dfc-4353-a1b5-281f4a48058f","YODECK OPEN WEB SOLUTIONS PRIVATE LIMITED","COMPUTER PROGRAMMING, CONSULTANCYAND RELATEDACTIVITIES","F.No:102,Sri SaiSadan AptNTR Street, Krishna NagarS.V.N.Colony(Guntur)-Guntur-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2023-08-08T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"450738e3-8ff7-4c82-9f72-c1689c5dc27e","DAIZO MEDIA SOLUTIONS PRIVATE LIMITED","COMPUTER PROGRAMMING, CONSULTANCYAND RELATEDACTIVITIES","56-15-7, YELAMANCHALIVEER RAGHAVA ROADA.P.U.H.S-Vijayawada (Urban)-Andhra Pradesh-520008-India","","","","","","",[],"","","","approved","","2023-09-21T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"33ae8d58-4f53-4477-addf-6f27cdc04ff9","LAKSHMI MOUNICA PADDY PROCESSORS PRIVATE LIMITED","Manufacturing (Leather & products thereof)","DOOR NO.6/46,CHOWTAPALLY,   GUDIVADANA-GUNTUR-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1992-04-28T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"b7d90a99-ee58-4147-b20a-e32466141041","SADA SIVA MODULAR INDUSTRIES PRIVATE LIMITED","Manufacturing (Wood Products)","BLOCK NO: B-12,FLAT NO: 285   NEW AUTONAGARNA-VIJAYAWADA-Andhra Pradesh-520007-India","","","","","","",[],"","","","approved","","2019-05-23T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"3bd388a6-5867-4066-b7df-c62de66a8375","MML BIOTECH PRIVATE LIMITED","MANUFACTURE OF PHARMACEUTICALS, MEDICINAL CHEMICAL AND BOTANICAL PRODUCTS","4-19/12/A, JKC College Ro1st line Vijayapuri colChowdaripeta(Guntur)-Guntur-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2023-04-28T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"5804ab81-e4f0-444e-8420-4666bc4c817e","NVR CONSTRUCTIONS PRIVATE LIMITED","Construction","25-16-117/17,Lalpuram Road   Kodanda Ramaiah Hospital,2nd LineNA-Guntur-Andhra Pradesh-522004-India","","","","","","",[],"","","","approved","","2019-07-23T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"8808cbd0-cacb-46ba-a2ac-88575020ebca","REXCURE PHARMACEUTICALS PRIVATE LIMITED","Trading","77-72-8, RADHA NAGAR,   PAYAKAPURAM,NA-VIJAYAWADA-Andhra Pradesh-520015-India","","","","","","",[],"","","","approved","","2020-01-21T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"79c93ea6-5472-4c8b-a7da-0367aa213c00","KRISHNA AGRO-VET MRKTG PRIVATE LIMITED","Trading","2nd Floor, Plot No. 30, Agro Nagar,   Tummalapalem, Ibrahimpatnam MandalNA-Ibrahimpatnam-Andhra Pradesh-521241-India","","","","","","",[],"","","","approved","","2004-04-13T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"48c5bea0-6d8f-4399-b654-f172c964a8fb","SAHASRRA REALESTATE DEVELOPERS PRIVATE LIMITED","Construction","No. 101, THURPU BAZAR, RAMALAYAM STREET   GORANTLANA-GUNTUR-Andhra Pradesh-522034-India","","","","","","",[],"","","","approved","","2022-08-17T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"c5d15819-a38e-4a28-8400-15563cac2db9","SRIJANA INFRACON PRIVATE LIMITED","Construction","Dno. 2-2-17,   StambalagaruvuNA-Guntur-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2022-11-23T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"53473de3-708a-42c0-b1d2-f9ca4fb26fe0","SRI SAIKRUPA TRADELINKS PRIVATE LIMITED (OPC)","Trading","D.No.7-14-27, 8th Line,   Vallurivari Thota,NA-Guntur-Andhra Pradesh-522007-India","","","","","","",[],"","","","approved","","2016-07-05T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"658df7cc-9dc6-4757-863b-90166739f81f","ANDHRA HOSPITALS (ONGOLE) PRIVATE LIMITED","Community, personal & Social Services","54-13-11, Gurudwara Road   Gurunanak Nagar ColonyNA-Vijayawada-Andhra Pradesh-520008-India","","","","","","",[],"","","","approved","","2017-08-08T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"bd7e2bcb-6be9-4484-82e3-015e718b09de","LBRCE-IC FOUNDATION","Community, personal & Social Services","D. No.: 10-35A, L. B. Reddy Nagar,   Mylavaram Mandal,NA-Mylavaram-Andhra Pradesh-521230-India","","","","","","",[],"","","","approved","","2020-02-12T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"26b021c6-acc8-4787-90cb-0f05122c31d5","ALKHUDA EXPORT PRIVATE LIMITED","Trading","D.No. 15-6-111, Old Guntur   Redla Bazar Last, GunturNA-Guntur-Andhra Pradesh-522001-India","","","","","","",[],"","","","approved","","2017-05-15T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"b6ad1c3a-549d-43d2-9e53-64bdf6cc9edf","ONE SMALL HELP WELFARE FOUNDATION","Community, personal & Social Services","D.NO.2-51, F-404, JP RESIDENCY, PAGADALA   STREET , RAJULA BAZAR, RAMAVARA PADUNA-VIJAYAWADA-Andhra Pradesh-521108-India","","","","","","",[],"","","","approved","","2021-04-19T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"2184f896-1cfa-4b4e-bd7d-0daceb95db89","SRI LAKSHMI SRINIVASA EXIM PRIVATE LIMITED","Trading","D NO:24-1/7,AKSHAYAM RESIDENCY,   BALLEMVAARI VEEDHI,PRASADAMPADUNA-VIJAYAWADA RURAL-Andhra Pradesh-521108-India","","","","","","",[],"","","","approved","","2020-02-05T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"422baa40-7f23-472a-9310-8dfb735ec28e","RAJUPALEM INSTITUTE OF MEDICAL SCIENCES PRIVATE LIMITED","Community, personal & Social Services","SURVEY NO.225/1A,225/1C   RAJUPALEM MAIN ROAD,RAJUPALEMNA-GUNTUR-Andhra Pradesh-522411-India","","","","","","",[],"","","","approved","","2017-01-18T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"14843715-26e4-42f7-90c9-b6528beba2e8","KANTHETI ENTERPRISES (OPC) PRIVATE LIMITED","Trading","Plot No 100 Gadde RTC Colony   PorankiNA-PenamaluruMandalam-Andhra Pradesh-521137-India","","","","","","",[],"","","","approved","","2022-09-27T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"ae6e5a3b-a9d7-4803-9842-adafde6389e4","SCALEFAST PRIVATE LIMITED","Trading","HIG 16, BHAVANIPURAM,   RR NAGARNA-VIJAYAWADA-Andhra Pradesh-520012-India","","","","","","",[],"","","","approved","","2022-01-25T00:00:00.000Z","2024-12-08T22:34:10.578Z"
"45966ebd-9d78-4fb2-a94d-91151c35dfe3","MEDICARE HEALTH SPECIALITIES PRIVATE LIMITED","Trading","C/O PALLA ESWARAIAH H. No2/392 krishna   nagar, T. Sundupalli, y. S. R. KadapaNA-Kadapa-Andhra Pradesh-516130-India","","","","","","",[],"","","","approved","","2022-02-04T00:00:00.000Z","2024-12-08T22:34:10.578Z"
